UNIQUE,YEAR,DATECAPTURE,PLANID,ST,AREA,CARRIER,PLANNAME,METAL,PLANTYPE,PREMIC,PREMI27,PREMI50,PREMI2C30,PREMC2C30
,2023,10/21/22,56184NY0150109-04,NY,NY07,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual On Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Wellness DP FP Dep 29",Silver,2,,761.69,761.69,1294.88,2170.82
,2023,10/21/22,56184NY0150109-04,NY,NY06,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual On Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Wellness DP FP Dep 29",Silver,2,,789.47,789.47,1342.1,2249.98
,2023,10/21/22,56184NY0150109-04,NY,NY05,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual On Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Wellness DP FP Dep 29",Silver,2,,617.37,617.37,1049.53,1759.51
,2023,10/21/22,56184NY0150109-04,NY,NY04,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual On Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Wellness DP FP Dep 29",Silver,2,,945.36,945.36,1607.11,2694.28
,2023,10/21/22,56184NY0150109-04,NY,NY03,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual On Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Wellness DP FP Dep 29",Silver,2,,869.73,869.73,1478.54,2478.73
,2023,10/21/22,56184NY0150109-04,NY,NY02,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual On Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Wellness DP FP Dep 29",Silver,2,,646.7,646.7,1099.4,1843.11
,2023,10/21/22,56184NY0150109-04,NY,NY01,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual On Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Wellness DP FP Dep 29",Silver,2,,666.77,666.77,1133.51,1900.29
,2023,10/26/22,56184NY0150030,NY,NY07,MVP Health Plans,"MVP Premier Plus Gold 1, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Gold,2,,954.15,954.15,1622.05,2719.33
,2023,10/26/22,56184NY0150030,NY,NY05,MVP Health Plans,"MVP Premier Plus Gold 1, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Gold,2,,773.38,773.38,1314.74,2204.12
,2023,10/26/22,56184NY0150030,NY,NY03,MVP Health Plans,"MVP Premier Plus Gold 1, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Gold,2,,1089.48,1089.48,1852.13,3105.03
,2023,10/26/22,56184NY0150030,NY,NY06,MVP Health Plans,"MVP Premier Plus Gold 1, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Gold,2,,988.94,988.94,1681.21,2818.49
,2023,10/26/22,56184NY0150030,NY,NY01,MVP Health Plans,"MVP Premier Plus Gold 1, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Gold,2,,835.24,835.24,1419.91,2380.42
,2023,10/26/22,56184NY0140032,NY,NY06,MVP Health Plans,"MVP Premier Bronze 2, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,628.18,628.18,1067.9,1790.3
,2023,10/26/22,56184NY0140032,NY,NY02,MVP Health Plans,"MVP Premier Bronze 2, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,514.58,514.58,874.78,1466.54
,2023,10/26/22,56184NY0150030,NY,NY02,MVP Health Plans,"MVP Premier Plus Gold 1, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Gold,2,,810.11,810.11,1377.18,2308.8
,2023,10/26/22,56184NY0140032,NY,NY04,MVP Health Plans,"MVP Premier Bronze 2, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,752.22,752.22,1278.78,2143.82
,2023,10/26/22,56184NY0150030,NY,NY04,MVP Health Plans,"MVP Premier Plus Gold 1, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Gold,2,,1184.22,1184.22,2013.18,3375.03
,2023,10/26/22,56184NY0140032,NY,NY03,MVP Health Plans,"MVP Premier Bronze 2, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,692.05,692.05,1176.48,1972.34
,2023,10/26/22,56184NY0140032,NY,NY07,MVP Health Plans,"MVP Premier Bronze 2, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,606.07,606.07,1030.32,1727.31
,2023,10/26/22,56184NY0140032,NY,NY01,MVP Health Plans,"MVP Premier Bronze 2, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,530.54,530.54,901.92,1512.05
,2023,10/26/22,56184NY0140032,NY,NY05,MVP Health Plans,"MVP Premier Bronze 2, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,491.25,491.25,835.12,1400.06
,2023,10/26/22,56184NY0140026,NY,NY04,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,2,,1499.49,1499.49,2549.14,4273.56
,2023,10/26/22,56184NY0140026,NY,NY07,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,2,,1208.16,1208.16,2053.87,3443.25
,2023,10/26/22,56184NY0140026,NY,NY06,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,2,,1252.23,1252.23,2128.79,3568.87
,2023,10/26/22,56184NY0140026,NY,NY05,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,2,,979.26,979.26,1664.75,2790.9
,2023,10/26/22,56184NY0140026,NY,NY03,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,2,,1379.53,1379.53,2345.21,3931.66
,2023,10/26/22,56184NY0140026,NY,NY02,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,2,,1025.78,1025.78,1743.82,2923.47
,2023,10/26/22,56184NY0140026,NY,NY01,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,2,,1057.6,1057.6,1797.93,3014.17
,2023,10/26/22,56184NY0140018,NY,NY07,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Wellness",Platinum,3,,1372.29,1372.29,2332.89,3911.03
,2023,10/26/22,56184NY0140018,NY,NY06,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Wellness",Platinum,3,,1422.34,1422.34,2417.98,4053.67
,2023,10/26/22,56184NY0140018,NY,NY03,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Wellness",Platinum,3,,1566.94,1566.94,2663.8,4465.78
,2023,10/26/22,56184NY0140018,NY,NY04,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Wellness",Platinum,3,,1703.2,1703.2,2895.44,4854.12
,2023,10/26/22,56184NY0140018,NY,NY02,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Wellness",Platinum,3,,1165.13,1165.13,1980.72,3320.62
,2023,10/26/22,56184NY0140018,NY,NY01,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Wellness",Platinum,3,,1201.28,1201.28,2042.18,3423.65
,2023,10/26/22,56184NY0140018,NY,NY05,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Wellness",Platinum,3,,1112.29,1112.29,1890.89,3170.03
,2023,10/26/22,56184NY0150110,NY,NY07,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Silver,2,,776.77,776.77,1320.52,2213.81
,2023,10/26/22,56184NY0150110,NY,NY04,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Silver,2,,964.08,964.08,1638.94,2747.63
,2023,10/26/22,56184NY0140020,NY,NY03,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, HSA, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,666.01,666.01,1132.22,1898.13
,2023,10/26/22,56184NY0150110,NY,NY02,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Silver,2,,659.51,659.51,1121.17,1879.61
,2023,10/26/22,56184NY0150110,NY,NY06,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Silver,2,,805.1,805.1,1368.67,2294.53
,2023,10/26/22,56184NY0150110,NY,NY05,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Silver,2,,629.6,629.6,1070.31,1794.35
,2023,10/26/22,56184NY0140020,NY,NY07,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, HSA, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,583.28,583.28,991.57,1662.35
,2023,10/26/22,56184NY0150110,NY,NY01,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Silver,2,,679.98,679.98,1155.96,1937.92
,2023,10/26/22,56184NY0150110,NY,NY03,MVP Health Plans,"MVP Premier Plus Silver 13, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Silver,2,,886.95,886.95,1507.82,2527.82
,2023,10/26/22,56184NY0140020,NY,NY06,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, HSA, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,604.55,604.55,1027.73,1722.96
,2023,10/26/22,56184NY0140020,NY,NY05,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, HSA, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,472.77,472.77,803.71,1347.39
,2023,10/26/22,56184NY0140020,NY,NY02,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, HSA, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,495.22,495.22,841.88,1411.39
,2023,10/26/22,56184NY0140020,NY,NY04,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, HSA, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,723.93,723.93,1230.67,2063.18
,2023,10/26/22,56184NY0140028,NY,NY04,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,3,,1754.3,1754.3,2982.3,4999.74
,2023,10/26/22,56184NY0140028,NY,NY05,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,3,,1145.66,1145.66,1947.62,3265.13
,2023,10/26/22,56184NY0140028,NY,NY02,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,3,,1200.08,1200.08,2040.14,3420.24
,2023,10/26/22,56184NY0150027,NY,NY07,MVP Health Plans,"MVP Premier Plus Bronze 2, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,570.43,570.43,969.73,1625.74
,2023,10/26/22,56184NY0150027,NY,NY06,MVP Health Plans,"MVP Premier Plus Bronze 2, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,591.24,591.24,1005.1,1685.04
,2023,10/26/22,56184NY0140020,NY,NY01,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual Off Exchange HMO, Dep25, HSA, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,510.59,510.59,868,1455.18
,2023,10/26/22,56184NY0140028,NY,NY07,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,3,,1413.46,1413.46,2402.88,4028.36
,2023,10/26/22,56184NY0150027,NY,NY05,MVP Health Plans,"MVP Premier Plus Bronze 2, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,462.36,462.36,786,1317.72
,2023,10/26/22,56184NY0140028,NY,NY03,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,3,,1613.95,1613.95,2743.71,4599.75
,2023,10/26/22,56184NY0140028,NY,NY06,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,3,,1465.01,1465.01,2490.52,4175.28
,2023,10/26/22,56184NY0150027,NY,NY02,MVP Health Plans,"MVP Premier Plus Bronze 2, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,484.32,484.32,823.34,1380.3
,2023,10/26/22,56184NY0150027,NY,NY03,MVP Health Plans,"MVP Premier Plus Bronze 2, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,651.34,651.34,1107.28,1856.32
,2023,10/26/22,56184NY0140028,NY,NY01,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep25, Telemedicine, Unlimited SNF, Wellness",Platinum,3,,1237.32,1237.32,2103.45,3526.36
,2023,10/26/22,56184NY0150027,NY,NY01,MVP Health Plans,"MVP Premier Plus Bronze 2, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,499.34,499.34,848.88,1423.13
,2023,10/26/22,56184NY0150027,NY,NY04,MVP Health Plans,"MVP Premier Plus Bronze 2, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO, Dep25, 3PCP, Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness",Expanded_bronze,2,,707.98,707.98,1203.57,2017.75
,2023,10/26/22,56184NY0150100,NY,NY07,MVP Health Plans,"MVP Premier Plus Silver 12, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, $0 PCP to age 26, Acupuncture, Preferred Facilities, Telemedicine, Wellness, $0 PCP to age 26",Silver,2,,751.67,751.67,1277.84,2142.26
,2023,10/26/22,56184NY0150100,NY,NY06,MVP Health Plans,"MVP Premier Plus Silver 12, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, $0 PCP to age 26, Acupuncture, Preferred Facilities, Telemedicine, Wellness, $0 PCP to age 26",Silver,2,,779.09,779.09,1324.45,2220.41
,2023,10/26/22,56184NY0150100,NY,NY04,MVP Health Plans,"MVP Premier Plus Silver 12, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, $0 PCP to age 26, Acupuncture, Preferred Facilities, Telemedicine, Wellness, $0 PCP to age 26",Silver,2,,932.93,932.93,1585.98,2658.85
,2023,10/26/22,56184NY0150100,NY,NY02,MVP Health Plans,"MVP Premier Plus Silver 12, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, $0 PCP to age 26, Acupuncture, Preferred Facilities, Telemedicine, Wellness, $0 PCP to age 26",Silver,2,,638.2,638.2,1084.94,1818.87
,2023,10/26/22,56184NY0150100,NY,NY03,MVP Health Plans,"MVP Premier Plus Silver 12, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, $0 PCP to age 26, Acupuncture, Preferred Facilities, Telemedicine, Wellness, $0 PCP to age 26",Silver,2,,858.29,858.29,1459.09,2446.13
,2023,10/26/22,56184NY0150100,NY,NY01,MVP Health Plans,"MVP Premier Plus Silver 12, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, $0 PCP to age 26, Acupuncture, Preferred Facilities, Telemedicine, Wellness, $0 PCP to age 26",Silver,2,,658,658,1118.6,1875.3
,2023,10/26/22,56184NY0150100,NY,NY05,MVP Health Plans,"MVP Premier Plus Silver 12, Silver, NS, INN, NY Individual Off Exchange HMO, Dep25, $0 PCP to age 26, Acupuncture, Preferred Facilities, Telemedicine, Wellness, $0 PCP to age 26",Silver,2,,609.26,609.26,1035.74,1736.39
,2023,10/26/22,56184NY0140019,NY,NY07,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep29, Telemedicine, Wellness",Platinum,3,,1386.01,1386.01,2356.22,3950.14
,2023,10/26/22,56184NY0140019,NY,NY06,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep29, Telemedicine, Wellness",Platinum,3,,1436.56,1436.56,2442.16,4094.21
,2023,10/26/22,56184NY0140019,NY,NY03,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep29, Telemedicine, Wellness",Platinum,3,,1582.61,1582.61,2690.44,4510.44
,2023,10/26/22,56184NY0140019,NY,NY05,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep29, Telemedicine, Wellness",Platinum,3,,1123.41,1123.41,1909.8,3201.73
,2023,10/26/22,56184NY0140019,NY,NY04,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep29, Telemedicine, Wellness",Platinum,3,,1720.23,1720.23,2924.39,4902.66
,2023,10/26/22,56184NY0140019,NY,NY02,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep29, Telemedicine, Wellness",Platinum,3,,1176.78,1176.78,2000.53,3353.83
,2023,10/26/22,56184NY0140019,NY,NY01,MVP Health Plans,"MVP POS, Platinum, ST, OON, NY Individual Off Exchange HMO, Dep29, Telemedicine, Wellness",Platinum,3,,1213.29,1213.29,2062.6,3457.89
,2023,10/26/22,56184NY0200015,NY,NY05,MVP Health Plans,"MVP Premier Plus Gold 2 HDHP, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness",Gold,2,,759.18,759.18,1290.61,2163.67
,2023,10/26/22,56184NY0200015,NY,NY07,MVP Health Plans,"MVP Premier Plus Gold 2 HDHP, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness",Gold,2,,936.64,936.64,1592.29,2669.43
,2023,10/26/22,56184NY0200015,NY,NY06,MVP Health Plans,"MVP Premier Plus Gold 2 HDHP, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness",Gold,2,,970.81,970.81,1650.37,2766.8
,2023,10/26/22,56184NY0200015,NY,NY02,MVP Health Plans,"MVP Premier Plus Gold 2 HDHP, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness",Gold,2,,795.24,795.24,1351.92,2266.44
,2023,10/26/22,56184NY0200015,NY,NY03,MVP Health Plans,"MVP Premier Plus Gold 2 HDHP, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness",Gold,2,,1069.5,1069.5,1818.16,3048.08
,2023,10/26/22,56184NY0150107,NY,NY07,MVP Health Plans,"MVP Premier Plus Bronze 7, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,561.96,561.96,955.33,1601.59
,2023,10/26/22,56184NY0200015,NY,NY01,MVP Health Plans,"MVP Premier Plus Gold 2 HDHP, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness",Gold,2,,819.92,819.92,1393.87,2336.77
,2023,10/26/22,56184NY0150107,NY,NY06,MVP Health Plans,"MVP Premier Plus Bronze 7, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,582.45,582.45,990.17,1660
,2023,10/26/22,56184NY0200015,NY,NY04,MVP Health Plans,"MVP Premier Plus Gold 2 HDHP, Gold, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness",Gold,2,,1162.5,1162.5,1976.25,3313.12
,2023,10/26/22,56184NY0150107,NY,NY05,MVP Health Plans,"MVP Premier Plus Bronze 7, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,455.49,455.49,774.32,1298.13
,2023,10/26/22,56184NY0150107,NY,NY04,MVP Health Plans,"MVP Premier Plus Bronze 7, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,697.46,697.46,1185.71,1987.79
,2023,10/26/22,56184NY0150107,NY,NY03,MVP Health Plans,"MVP Premier Plus Bronze 7, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,641.67,641.67,1090.84,1828.75
,2023,10/26/22,56184NY0150107,NY,NY02,MVP Health Plans,"MVP Premier Plus Bronze 7, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,477.13,477.13,811.11,1359.8
,2023,10/26/22,56184NY0200010,NY,NY07,MVP Health Plans,"MVP Premier Plus Bronze 3 HDHP, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,583.58,583.58,992.09,1663.19
,2023,10/26/22,56184NY0200010,NY,NY05,MVP Health Plans,"MVP Premier Plus Bronze 3 HDHP, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,473.02,473.02,804.12,1348.09
,2023,10/26/22,56184NY0150107,NY,NY01,MVP Health Plans,"MVP Premier Plus Bronze 7, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, Preferred Facilities, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,491.93,491.93,836.28,1401.99
,2023,10/26/22,56184NY0200010,NY,NY04,MVP Health Plans,"MVP Premier Plus Bronze 3 HDHP, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,724.3,724.3,1231.31,2064.24
,2023,10/26/22,56184NY0200010,NY,NY06,MVP Health Plans,"MVP Premier Plus Bronze 3 HDHP, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,604.86,604.86,1028.26,1723.86
,2023,10/26/22,56184NY0200010,NY,NY03,MVP Health Plans,"MVP Premier Plus Bronze 3 HDHP, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,666.36,666.36,1132.8,1899.11
,2023,10/26/22,56184NY0200010,NY,NY02,MVP Health Plans,"MVP Premier Plus Bronze 3 HDHP, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Unlimited SNF, Wellness Dep 29",Expanded_bronze,2,,495.47,495.47,842.31,1412.1
,2023,10/26/22,56184NY0150104,NY,NY07,MVP Health Plans,"MVP Premier Plus Bronze 7, Expanded Bronze, NS, INN, NY Individual Off Exchange HMO, Dep25, Acupuncture, Preferred Facilities, Telemedicine, Wellness",Expanded_bronze,2,,540.19,540.19,918.32,1539.54
